id,gov_delivery_id,title
3188,UKGOVUK_2817,All announcements about all topics by HM Revenue & Customs
3189,UKGOVUK_7539,All announcements about Autumn Statement 2013 by HM Revenue & Customs
3190,UKGOVUK_6567,All announcements about Budget 2013 by HM Revenue & Customs
3191,UKGOVUK_21115,Announcements related to HM Revenue & Customs and Business and enterprise
3192,UKGOVUK_6422,All announcements about Crime and policing by HM Revenue & Customs
3193,UKGOVUK_7314,All announcements about Employment by HM Revenue & Customs
3194,UKGOVUK_29463,Announcements related to HM Revenue & Customs and Financial services
3195,UKGOVUK_28221,"Announcements related to HM Revenue & Customs, Financial services and United Kingdom"
3196,UKGOVUK_5598,All announcements about Housing by HM Revenue & Customs
3197,UKGOVUK_7041,All announcements about Pensions and ageing society by HM Revenue & Customs
3198,UKGOVUK_3681,All announcements about Tax and revenue by HM Revenue & Customs
3199,UKGOVUK_29941,"Announcements related to HM Revenue & Customs, Tax and revenue and UK and the Commonwealth"
3200,UKGOVUK_22159,"Announcements related to HM Revenue & Customs, Tax and revenue and United Kingdom"
3201,UKGOVUK_30629,Announcements related to HM Revenue & Customs and Trade and investment
3202,UKGOVUK_19519,Announcements related to HM Revenue & Customs and UK and the Commonwealth
3203,UKGOVUK_18332,Announcements related to HM Revenue & Customs and United Kingdom
3204,UKGOVUK_2408,All announcements about all topics by HM Treasury
3205,UKGOVUK_29850,Announcements related to HM Treasury and Spending Review and Autumn Statement 2015
3206,UKGOVUK_4229,All announcements about Budget 2013 by HM Treasury
3207,UKGOVUK_31752,Announcements related to HM Treasury and Budget 2016
3208,UKGOVUK_2513,All announcements about Business and enterprise by HM Treasury
3209,UKGOVUK_13403,"Announcements related to HM Treasury, Children and young people and United Kingdom"
3210,UKGOVUK_5862,All announcements about Community and society by HM Treasury
3211,UKGOVUK_4268,All announcements about Consumer rights and issues by HM Treasury
3212,UKGOVUK_21812,Announcements related to HM Treasury and Defence and armed forces
3213,UKGOVUK_6871,All announcements about Energy by HM Treasury
3214,UKGOVUK_32174,Announcements related to HM Treasury and Europe
3215,UKGOVUK_2458,All announcements about Financial services by HM Treasury
3216,UKGOVUK_26818,"Announcements related to HM Treasury, Financial services and United Kingdom"
3217,UKGOVUK_30181,Announcements related to HM Treasury and Foreign affairs
3218,UKGOVUK_6516,All announcements about Housing by HM Treasury
3219,UKGOVUK_29395,Announcements related to HM Treasury and International aid and development
3220,UKGOVUK_34905,Announcements related to HM Treasury and Northern Ireland
3221,UKGOVUK_3103,All announcements about Pensions and ageing society by HM Treasury
3223,UKGOVUK_8446,All announcements about Scottish referendum by HM Treasury
3224,UKGOVUK_2700,All announcements about Tax and revenue by HM Treasury
3225,UKGOVUK_34836,"Announcements related to HM Treasury, Tax and revenue and UK and the Commonwealth"
3226,UKGOVUK_7627,All announcements about UK economy by HM Treasury
3227,UKGOVUK_29986,Announcements related to HM Treasury and UK and the Commonwealth
3228,UKGOVUK_20088,Announcements related to HM Treasury and United Kingdom
3229,UKGOVUK_2787,All announcements about all topics by Home Office
3230,UKGOVUK_2379,All announcements about Borders and immigration by Home Office
3231,UKGOVUK_22969,"Announcements related to Home Office, Borders and immigration and India"
3232,UKGOVUK_11044,"Announcements related to Home Office, Borders and immigration and United Kingdom"
3233,UKGOVUK_5497,All announcements about Children and young people by Home Office
3234,UKGOVUK_29984,"Announcements related to Home Office, Children and young people and United Kingdom"
3235,UKGOVUK_18434,Announcements related to Home Office and Community and society
3236,UKGOVUK_3047,All announcements about Crime and policing by Home Office
3237,UKGOVUK_18116,"Announcements related to Home Office, Crime and policing and UK and the Commonwealth"
3238,UKGOVUK_12963,"Announcements related to Home Office, Crime and policing and United Kingdom"
3239,UKGOVUK_13043,Announcements related to Home Office and Employment
3240,UKGOVUK_12495,"Announcements related to Home Office, Employment and United Kingdom"
3241,UKGOVUK_31907,"Announcements related to Home Office, Equality, rights and citizenship and South Africa"
3242,UKGOVUK_33048,Announcements related to Home Office and Financial services
3243,UKGOVUK_7183,All announcements about Housing by Home Office
3244,UKGOVUK_5498,All announcements about International aid and development by Home Office
3245,UKGOVUK_3245,All announcements about Law and the justice system by Home Office
3246,UKGOVUK_12964,"Announcements related to Home Office, Law and the justice system and United Kingdom"
3247,UKGOVUK_4457,All announcements about Local government by Home Office
3248,UKGOVUK_27757,Announcements related to Home Office and National Health Service
3249,UKGOVUK_3538,All announcements about National security by Home Office
3250,UKGOVUK_3528,All announcements about Public safety and emergencies by Home Office
3288,UKGOVUK_12429,Announcements related to Joint Forces Command
3251,UKGOVUK_29199,Announcements related to Home Office and Cambodia
3253,UKGOVUK_30673,Announcements related to Home Office and Turkey
3254,UKGOVUK_33596,Announcements related to Home Office and UK and the Commonwealth
3255,UKGOVUK_8746,Announcements related to Home Office and United Kingdom
3256,UKGOVUK_17784,Announcements related to Homes and Communities Agency
3258,UKGOVUK_22004,"Announcements related to Homes and Communities Agency, Housing and United Kingdom"
3259,UKGOVUK_19102,Announcements related to Homes and Communities Agency and United Kingdom
3260,UKGOVUK_30798,Announcements related to Horserace Betting Levy Board
3261,UKGOVUK_28737,Announcements related to House of Lords Appointments Commission
3263,UKGOVUK_33191,Announcements related to Human Fertilisation and Embryology Authority
3264,UKGOVUK_29540,Announcements related to Human Tissue Authority
3265,UKGOVUK_12467,Announcements related to Immigration Enforcement
3266,UKGOVUK_27683,Announcements related to Immigration Enforcement and Borders and immigration
3267,UKGOVUK_34998,Announcements related to Immigration Enforcement and UK and the Commonwealth
3268,UKGOVUK_27083,Announcements related to Imperial War Museum
3269,UKGOVUK_22043,Announcements related to Independent Advisory Panel on Deaths in Custody
3270,UKGOVUK_26891,Announcements related to Independent Commission for Aid Impact
3271,UKGOVUK_27152,Announcements related to Independent Commission on Freedom of Information
3272,UKGOVUK_28738,Announcements related to Independent Medical Expert Group
3273,UKGOVUK_22045,Announcements related to Independent Police Complaints Commission
3274,UKGOVUK_25812,Announcements related to Independent Reviewer of Terrorism Legislation
3275,UKGOVUK_6945,All announcements about Energy by Industrial Development Advisory Board
3276,UKGOVUK_16793,Announcements related to Industrial Injuries Advisory Council
3277,UKGOVUK_11228,Announcements related to Information Commissioner's Office
3279,UKGOVUK_21675,Announcements related to Infrastructure Planning Commission
3280,UKGOVUK_11322,Announcements related to Infrastructure UK
3281,UKGOVUK_13102,Announcements related to Innovate UK
3282,UKGOVUK_28578,Announcements related to Insolvency Rules Committee
3283,UKGOVUK_11229,Announcements related to The Insolvency Service
3284,UKGOVUK_21114,Announcements related to The Insolvency Service and Business and enterprise
3285,UKGOVUK_11215,Announcements related to Intellectual Property Office
3286,UKGOVUK_30127,Announcements related to Intellectual Property Office and Law and the justice system
3287,UKGOVUK_26817,Announcements related to Intellectual Property Office and Science and innovation
3289,UKGOVUK_33326,Announcements related to Joint Nature Conservation Committee
3290,UKGOVUK_33426,Announcements related to Judicial Appointments Commission
3291,UKGOVUK_32268,Announcements related to Lammy Review
3292,UKGOVUK_33185,Announcements related to Land Registration Rule Committee
3293,UKGOVUK_11547,Announcements related to Land Registry
3294,UKGOVUK_31459,Announcements related to Land Registry and Borders and immigration
3295,UKGOVUK_31311,Announcements related to Law Commission
3296,UKGOVUK_13006,Announcements related to Legal Aid Agency
3297,UKGOVUK_31682,Announcements related to Legal Aid Agency and Crime and policing
3298,UKGOVUK_29093,Announcements related to Legal Aid Agency and Law and the justice system
3299,UKGOVUK_31691,Announcements related to Legal Services Board
3300,UKGOVUK_22046,Announcements related to Local Government Ombudsman
3301,UKGOVUK_11245,Announcements related to Low Pay Commission
3302,UKGOVUK_12566,Announcements related to Macur Review
